,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
28,KEGG_2021_Human,Alzheimer disease,105/369,1.8783123771821528e-10,2.0078511618154047e-09,0,0,2.191919191919192,49.08907634815202,APP;NDUFA10;IRS2;TNF;PSMD8;PSMD6;PSMD7;KIF5B;AKT3;PSMD3;TUBB1;AKT1;MAP2K1;MAP2K2;CSNK2A1;ADAM10;CYBB;SDHC;SDHA;COX6B1;ADAM17;DDIT3;PPIF;VDAC1;UQCRC2;PPID;ATF4;RTN3;PSMD12;UQCRB;ATP5MC3;ITPR2;PIK3R1;RTN4;UQCRH;APH1A;NRBF2;CYC1;NAE1;MAP2K7;NDUFV2;NDUFV1;XBP1;EIF2AK2;BRAF;NFKB1;GNAQ;ATG2A;CALM3;CALM1;CALM2;COX7C;TUBA1C;TUBA1B;PPP3CC;TUBA1A;CASP8;CASP3;UQCRFS1;APAF1;TUBB;NDUFC2;WIPI1;WIPI2;TNFRSF1A;PSMA4;NDUFS8;IL1B;NDUFS5;NDUFS3;SLC25A5;SLC25A6;NDUFB8;LRP1;NDUFB5;NDUFB3;NDUFB1;UQCR10;COX5B;PTGS2;COX5A;PSMA7;ATP5F1A;MAPK8;ATP5F1B;PSMB2;PSMB3;PSMB1;SNCA;NDUFA9;ATP5PF;ATP5PD;NDUFA6;NDUFA5;CSNK1A1;NDUFA3;NDUFA1;COX6C;TUBB4B;ATP5F1D;ATP5F1E;PSMC3;NDUFAB1;CTNNB1;KRAS
29,KEGG_2021_Human,Pathways of neurodegeneration,127/475,2.22755261884101e-10,2.301804372802377e-09,0,0,2.015780115288163,44.80060708764166,APP;NDUFA10;UBE2L6;PARK7;TNF;UBE2L3;PSMD8;PSMD6;PSMD7;KIF5B;PSMD3;TUBB1;MAP2K3;GABARAPL2;MAP2K1;MAP2K2;CSNK2A1;CYBB;SDHC;SDHA;COX6B1;ATXN2L;DDIT3;PPIF;VDAC1;UQCRC2;UBA52;SQSTM1;OPTN;PPID;ATF4;PSMD12;UQCRB;ITPR2;ATP5MC3;UQCRH;UBE2J1;ATXN3;ATXN1;UBB;UBC;NRBF2;CYC1;MAP2K7;NDUFV2;NDUFV1;XBP1;HSPA5;FUS;BRAF;NFKB1;GNAQ;ATG2A;CALM3;CALM1;CALM2;BCL2L1;LRRK2;COX7C;TUBA1C;TUBA1B;TUBA1A;ACTR1B;PPP3CC;CASP8;CASP3;UQCRFS1;RAC1;APAF1;TUBB;NDUFC2;WIPI1;WIPI2;TNFRSF1A;PSMA4;NDUFS8;IL1B;NDUFS5;CAT;NDUFS3;SLC25A5;SLC25A6;DCTN6;RAB1A;NDUFB8;TOMM40;NDUFB5;NDUFB3;DCTN3;DERL1;NDUFB1;UQCR10;PTGS2;COX5B;TANK;COX5A;PSMA7;ATP5F1A;MAPK8;ATP5F1B;PSMB2;PSMB3;PSMB1;BAK1;RPS27A;SNCA;NDUFA9;ATP5PF;NDUFA6;ATP5PD;NDUFA5;CSNK1A1;NDUFA3;NDUFA1;UBE2G1;UBE2G2;TUBB4B;COX6C;MAPK14;ATP5F1D;ATP5F1E;CCS;PSMC3;NDUFAB1;CTNNB1;KRAS;TARDBP
30,KEGG_2021_Human,C-type lectin receptor signaling pathway,43/104,2.544329042095067e-10,2.5443290420950672e-09,0,0,3.853109000143849,85.12282219794947,ITPR2;CBLB;PIK3R1;LSP1;PTGS2;TNF;PYCARD;MAPK8;PAK1;CASP8;PPP3CC;CLEC7A;AKT3;PLCG2;CASP1;AKT1;NLRP3;CLEC1B;PLK3;JUN;FCER1G;SYK;STAT1;STAT2;PRKCD;NFATC3;MAPK14;NFKB1;RHOA;NFKB2;NFKBIA;CYLD;CLEC4D;IL1B;IRF1;MAPKAPK2;BCL3;CALM3;KRAS;CLEC4E;CALM1;CALM2;MAP3K14
31,KEGG_2021_Human,Viral myocarditis,30/60,5.092189600226915e-10,4.9330586752198236e-09,0,0,5.453074433656958,116.68566660291732,CD40;ITGB2;PRF1;ITGAL;ACTB;ACTG1;ICAM1;HLA-DMA;CASP8;HLA-DMB;CASP3;FYN;RAC1;HLA-DQA2;CD55;HLA-DQA1;HLA-DPA1;HLA-DRB5;HLA-B;HLA-C;HLA-A;HLA-F;HLA-E;CD28;HLA-DPB1;HLA-DRA;EIF4G3;EIF4G2;HLA-DRB1;HLA-DQB1
32,KEGG_2021_Human,Human immunodeficiency virus 1 infection,69/212,5.547237336938363e-10,5.211041134699676e-09,0,0,2.6469666027188152,56.41361045962761,CD3G;CD3E;CD3D;TNF;PPP3CC;CASP8;CASP3;AKT3;CFL1;AKT1;ELOB;RAC1;B2M;SKP1;MAP2K3;PDIA3;MAP2K1;MAP2K2;AP1B1;HLA-B;TAP2;HLA-C;HLA-A;FOS;HLA-F;HLA-E;RBX1;TAPBP;TNFRSF1A;DDB1;TRAF5;TLR4;TLR2;CUL5;PXN;CUL1;ITPR2;PIK3R1;RNF7;SAMHD1;PAK1;MAPK8;GNG2;GNG5;PLCG2;PTK2B;BAK1;MAP2K7;JUN;LIMK2;NFATC3;MAPK14;GNG11;NFKB1;BST2;NFKBIA;CD4;GNAQ;RPS6KB2;ATM;CALM3;KRAS;CALR;CD247;CALM1;CALM2;APOBEC3A;MYD88;BCL2L1
33,KEGG_2021_Human,Legionellosis,29/57,5.804831556698915e-10,5.292640536990188e-09,0,0,5.6466700559227245,120.0886374220334,RAB1A;ARF1;CXCL8;ITGAM;SAR1A;RAB1B;ITGB2;CXCL2;TNF;PYCARD;CASP8;CASP3;CASP1;CD14;HSPA8;CR1;APAF1;IL18;NFKB1;NFKB2;EEF1A1;CLK1;NFKBIA;IL1B;TLR4;NAIP;MYD88;TLR2;HSPA1A
34,KEGG_2021_Human,Thermogenesis,73/232,9.756757279473235e-10,8.641699304676296e-09,0,0,2.5195067630187853,52.274451266266105,SMARCB1;NDUFA10;COX7C;ACTB;ACTG1;RPS6KA3;UQCRFS1;PRKACB;COA6;MAP2K3;SMARCC1;SMARCC2;ACSL1;RPS6;TSC2;NDUFC2;ACSL4;SDHC;ACSL3;SDHA;ARID1A;ARID1B;COX6B1;NDUFS8;NDUFS5;NDUFS3;UQCRC2;MGLL;CREB5;SMARCD1;KDM3A;NDUFB8;PRKAA1;SMARCD3;UQCRB;NDUFB5;COX17;NDUFB3;ATP5MC3;NDUFB1;UQCR10;COX5B;COX5A;UQCRH;ATP5F1A;SLC25A29;ATP5F1B;CYC1;NDUFV2;ATP5MG;NDUFV1;ATP5MF;ATP5ME;NDUFA9;SMARCE1;ATP5PF;COA3;ATP5PD;NDUFA6;NDUFA5;NDUFA3;NDUFA1;COX6C;MAPK14;ATP5F1D;ATP5F1E;NDUFAF8;RHEB;NDUFAB1;RPS6KB2;NDUFAF3;GRB2;KRAS
35,KEGG_2021_Human,Protein processing in endoplasmic reticulum,58/171,2.2782515194795113e-09,1.961827697329579e-08,0,0,2.810604440385427,55.93062803691919,ERO1A;ERO1B;TRAM1;HSP90AB1;UBXN1;UBE2D2;UBE2D1;HERPUD1;FBXO6;SEC61B;SEC62;SEC63;SKP1;PDIA3;SSR2;MOGS;PDIA6;CKAP4;DDOST;RBX1;DNAJC3;DAD1;DDIT3;DNAJC5;CANX;ATF4;PPP1R15A;SEC23A;SAR1A;ATF6B;SEL1L;CUL1;DERL1;DERL2;HSP90B1;UBE2J1;ATXN3;DNAJB1;LMAN1;MAPK8;BAK1;MAP2K7;UBQLN2;HSPA8;MBTPS1;XBP1;SEC24A;HSPA5;EIF2AK2;UBE2G1;UBE2G2;DNAJA1;STUB1;CALR;STT3B;P4HB;NFE2L2;HSPA1A
36,KEGG_2021_Human,Graft-versus-host disease,23/42,5.4769320902949e-09,4.5887809405173494e-08,0,0,6.590469554577435,125.3686618182149,HLA-DRB5;PRF1;HLA-B;GZMB;HLA-C;HLA-A;KIR3DL2;HLA-F;TNF;HLA-E;HLA-DMA;HLA-DMB;IL1B;CD28;HLA-DPB1;HLA-DRA;KLRD1;KLRC1;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
37,KEGG_2021_Human,Endocytosis,75/252,8.962220694612714e-09,7.153090559776986e-08,0,0,2.324316050207342,43.07015236490544,WASHC4;ARF4;ARF1;WIPF1;ARPC1B;ARPC5L;CLTA;CBLB;AP2A1;RAB22A;EEA1;CHMP1B;KIF5B;AP2M1;SH3GLB1;ACTR3;SH3GLB2;ACTR2;IST1;HLA-B;ARAP2;HLA-C;HLA-A;VPS37B;HLA-F;RHOA;HLA-E;ARFGAP2;DNM2;RUFY1;ZFYVE16;ACAP1;RAB31;BIN1;RUFY2;VPS28;ARF5;ARF6;CHMP5;RAB5C;VPS4A;ASAP1;VPS26B;IL2RG;SNX3;CDC42;SNX2;GRK2;GRK6;AP2S1;EPS15;LDLR;RAB11FIP4;SNX5;CYTH1;RAB11FIP5;SNX6;GIT2;HSPA8;ARPC5;RAB11A;EHD1;SPART;RAB10;ITCH;DAB2;ARPC2;ARPC3;CAPZA1;CAPZA2;IL2RB;CHMP2A;FOLR3;SMAP2;HSPA1A
38,KEGG_2021_Human,Fluid shear stress and atherosclerosis,49/139,9.3786750166155e-09,7.153090559776986e-08,0,0,2.976627229639278,55.022440395812254,HSP90AB1;NCF1;NCF2;ITGB3;ITGA2B;TNF;ACTB;ACTG1;ICAM1;THBD;SUMO1;CTSL;SUMO3;AKT3;SUMO2;AKT1;RAC1;MEF2A;MEF2C;DUSP1;GSTO1;IL1R2;CYBA;FOS;RHOA;TNFRSF1A;IL1B;PECAM1;SQSTM1;PRKAA1;MGST3;GSTP1;MGST1;MGST2;PIK3R1;TXN;HSP90B1;MAPK8;MAP2K7;JUN;MAPK14;NFKB1;KLF2;VEGFA;CTNNB1;CALM3;CALM1;CALM2;NFE2L2
39,KEGG_2021_Human,Measles,49/139,9.3786750166155e-09,7.153090559776986e-08,0,0,2.976627229639278,55.022440395812254,CDKN1B;TNFAIP3;CBLB;ADAR;CD3G;CD3E;CD3D;IFIH1;CCND3;CASP8;CASP3;AKT3;RACK1;AKT1;JAK3;JAK1;CSNK2A1;APAF1;DDX58;FOS;OAS1;OAS2;IL1B;OAS3;IRF7;TLR4;IFNAR1;TLR2;PIK3R1;IL2RG;MAPK8;BAK1;HSPA8;JUN;STAT1;MX2;STAT2;MX1;EIF2AK2;MSN;NFKB1;NFKBIA;IL2RB;CD28;EIF3H;RAB9A;MYD88;BCL2L1;HSPA1A
40,KEGG_2021_Human,Diabetic cardiomyopathy,64/203,9.46053912744698e-09,7.153090559776986e-08,0,0,2.5222795585521114,46.60198132742053,NCF1;NCF2;NCF4;NDUFA10;PTEN;COX7C;MPC2;AKT3;PDK4;AKT1;UQCRFS1;CD36;RAC1;CTSD;G6PD;PRKCD;CYBB;NDUFC2;CYBA;SDHC;SDHA;COX6B1;NDUFS8;NDUFS5;PPIF;NDUFS3;VDAC1;UQCRC2;SLC25A5;SLC25A6;NDUFB8;UQCRB;NDUFB5;NDUFB3;ATP5MC3;NDUFB1;PIK3R1;UQCR10;PDHB;COX5B;COX5A;UQCRH;ATP5F1A;MAPK8;ATP5F1B;CYC1;NDUFV2;NDUFV1;NDUFA9;ATP5PF;ATP5PD;TGFB1;NDUFA6;NDUFA5;NDUFA3;GSR;NDUFA1;COX6C;MAPK14;ATP5F1D;ATP5F1E;NFKB1;PPP1CA;NDUFAB1
41,KEGG_2021_Human,B cell receptor signaling pathway,34/81,1.1734684941393576e-08,8.661315075790496e-08,0,0,3.945905323975124,72.05505986080883,LILRA6;CD81;INPPL1;DAPP1;PIK3R1;LILRA5;CD79A;PPP3CC;INPP5D;AKT3;PLCG2;AKT1;RAC1;LYN;MAP2K1;JUN;MAP2K2;CD72;SYK;NFATC3;LILRB1;FOS;LILRB2;LILRB3;LILRB4;NFKB1;NFKBIA;BTK;GRB2;KRAS;PTPN6;NFKBIE;PIK3AP1;CD22
42,KEGG_2021_Human,NF-kappa B signaling pathway,40/104,1.2815851084559282e-08,9.239334502821809e-08,0,0,3.4123376623376624,62.01098961869368,CD40;CXCL8;BCL2A1;CCL4L2;LY96;TNFAIP3;PTGS2;TNF;CXCL2;ICAM1;TNFSF13B;PLCG2;TRIM25;CD14;LYN;UBE2I;CSNK2A1;SYK;GADD45A;DDX58;CFLAR;NFKB1;GADD45G;NFKB2;TNFRSF1A;NFKBIA;CYLD;ZAP70;LCK;IL1B;TRAF5;BTK;PRKCQ;ATM;LTB;MAP3K14;TLR4;LAT;MYD88;BCL2L1
43,KEGG_2021_Human,Fc gamma R-mediated phagocytosis,38/97,1.632503240078507e-08,1.1501727373280389e-07,0,0,3.5152058425631605,63.02963098603764,NCF1;ARPC1B;ARPC5L;INPPL1;WAS;ASAP1;PIK3R1;CDC42;FCGR3A;PAK1;INPP5D;AKT3;CFL1;PLCG2;AKT1;RAC1;FCGR1A;WASF2;LYN;VASP;ACTR3;ACTR2;MAP2K1;SYK;LIMK2;PRKCD;ARPC5;DNM2;HCK;MARCKS;PTPRC;FCGR2A;ARPC2;BIN1;ARPC3;RPS6KB2;LAT;ARF6
44,KEGG_2021_Human,Apoptosis,49/142,2.072735454727894e-08,1.4278844243681048e-07,0,0,2.880092295949272,50.95405009856388,CTSZ;PRF1;CTSW;TNF;ACTB;CTSS;ACTG1;LMNB1;TUBA1C;TUBA1B;CASP8;TUBA1A;CTSL;CASP3;AKT3;TNFSF10;AKT1;CASP2;CTSH;CTSD;SPTAN1;CTSB;MAP2K1;MAP2K2;APAF1;FOS;TNFRSF1A;DDIT3;BIRC6;ATF4;BCL2A1;ITPR2;CSF2RB;PIK3R1;MAPK8;PMAIP1;BAK1;MCL1;JUN;GADD45A;GZMB;CFLAR;NFKB1;GADD45G;NFKBIA;ATM;KRAS;MAP3K14;BCL2L1
45,KEGG_2021_Human,Inflammatory bowel disease,29/65,2.6699778330605383e-08,1.799332887497319e-07,0,0,4.3897695819404,76.5514822481679,RORA;GATA3;IL2RG;TNF;HLA-DMA;HLA-DMB;TBX21;STAT4;STAT6;IL12RB1;HLA-DQA2;HLA-DQA1;HLA-DPA1;HLA-DRB5;JUN;IL4R;TGFB1;IFNGR1;STAT1;IFNGR2;IL18;NFKB1;IL1B;HLA-DPB1;HLA-DRA;TLR4;HLA-DRB1;HLA-DQB1;TLR2
46,KEGG_2021_Human,RNA transport,59/186,2.7579556410815344e-08,1.8190771249686718e-07,0,0,2.54259711328962,44.25693111312452,CYFIP2;EIF4A2;EIF4A1;NUP107;NXT1;PHAX;PNN;XPO1;SUMO1;SUMO3;MAGOH;SUMO2;NUP214;EIF5B;EIF1AY;NUP210;EIF1AX;NCBP2;PABPC4;THOC3;SRRM1;EEF1A1;DDX39B;CLNS1A;STRAP;NUP54;PABPC1;EIF1B;KPNB1;NUP58;RBM8A;NUP160;NXF3;TPR;SAP18;RAE1;EIF4B;PAIP1;UBE2I;FUS;ALYREF;EIF2S2;EIF1;EIF2S3;EIF3I;EIF3G;TACC3;ACIN1;EIF3H;RNPS1;EIF3E;EIF3F;TARDBP;EIF4G3;EIF3D;EIF4G2;EIF3A;RAN;EIF3B
47,KEGG_2021_Human,Toxoplasmosis,41/112,4.4071236774269343e-08,2.846267375004895e-07,0,0,3.152518880741415,53.3956576960864,CD40;LY96;TNF;PIK3CG;HLA-DMA;MAPK8;SOCS1;CASP8;HLA-DMB;CASP3;ALOX5;AKT3;AKT1;JAK2;HLA-DQA2;LDLR;HLA-DQA1;HLA-DPA1;JAK1;MAP2K3;HSPA8;HLA-DRB5;TGFB1;IFNGR1;STAT1;IFNGR2;IL10RA;MAPK14;NFKB1;TNFRSF1A;NFKBIA;PPIF;HLA-DPB1;HLA-DRA;TLR4;HLA-DRB1;MYD88;BCL2L1;HLA-DQB1;TLR2;HSPA1A
48,KEGG_2021_Human,Huntington disease,84/306,7.07120268917512e-08,4.473618027845484e-07,0,0,2.076095858704554,34.18219202649574,NDUFA10;CLTA;AP2A1;COX7C;PSMD8;TUBA1C;PSMD6;TUBA1B;PSMD7;ACTR1B;TUBA1A;CASP8;KIF5B;CASP3;PSMD3;TUBB1;UQCRFS1;AP2M1;APAF1;TUBB;NDUFC2;SDHC;WIPI1;WIPI2;SDHA;COX6B1;PSMA4;NDUFS8;NDUFS5;PPIF;NDUFS3;VDAC1;UQCRC2;SLC25A5;CREB5;SLC25A6;DCTN6;PSMD12;NDUFB8;UQCRB;HDAC1;NDUFB5;DCTN3;NDUFB3;ATP5MC3;NDUFB1;UQCR10;COX5B;COX5A;PSMA7;UQCRH;ATP5F1A;MAPK8;ATP5F1B;PSMB2;POLR2A;PSMB3;POLR2B;POLR2C;PSMB1;AP2S1;NRBF2;CYC1;MAP2K7;NDUFV2;NDUFV1;POLR2K;NDUFA9;ATP5PF;ATP5PD;NDUFA6;NDUFA5;NDUFA3;NDUFA1;COX6C;TUBB4B;SOD2;ATP5F1D;ATP5F1E;REST;PSMC3;GNAQ;NDUFAB1;ATG2A
49,KEGG_2021_Human,Malaria,24/50,7.49311238438371e-08,4.6457296783179e-07,0,0,5.025044722719142,82.44438363492931,CD40;CXCL8;CR1;TGFB1;GYPC;KLRB1;LRP1;CD81;ITGB2;IL18;HBB;HBA2;HBA1;ITGAL;TNF;THBS1;ICAM1;SELP;IL1B;PECAM1;CD36;TLR4;MYD88;TLR2
50,KEGG_2021_Human,Natural killer cell mediated cytotoxicity,45/131,8.971047082730958e-08,5.452989403228621e-07,0,0,2.857742484401588,46.37166808169078,ITGB2;ICAM2;PRF1;PIK3R1;ITGAL;TNF;ICAM1;FCGR3A;PAK1;PPP3CC;CASP3;TNFSF10;PLCG2;PTK2B;FYN;KLRC1;RAC1;MAP2K1;MAP2K2;FCER1G;SYK;IFNGR1;IFNGR2;SH2D1A;HLA-B;HLA-C;GZMB;BRAF;HLA-A;KIR3DL2;HLA-E;ZAP70;NCR3;TYROBP;LCK;GRB2;KLRD1;CD48;LCP2;KRAS;PTPN6;CD247;HCST;LAT;IFNAR1
51,KEGG_2021_Human,Allograft rejection,20/38,1.3198901992118358e-07,7.868576187609021e-07,0,0,6.043727598566308,95.73595168608075,CD40;HLA-DRB5;PRF1;HLA-B;GZMB;HLA-C;HLA-A;HLA-F;TNF;HLA-E;HLA-DMA;HLA-DMB;CD28;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
52,KEGG_2021_Human,NOD-like receptor signaling pathway,56/181,1.581199465633145e-07,9.248525176344812e-07,0,0,2.4498172323759797,38.363922119450045,YWHAE;CXCL8;HSP90AB1;TNFAIP3;TNF;CXCL2;PYCARD;CASP8;NAMPT;CASP1;CTSB;JAK1;GABARAPL2;RIPK2;PRKCD;IL18;CYBB;CYBA;ATG12;RHOA;AIM2;OAS1;OAS2;IL1B;OAS3;TRAF5;IRF7;TXNIP;VDAC1;CARD16;RBCK1;TLR4;NAIP;IFNAR1;ITPR2;TXN;MEFV;TANK;MAPK8;IFI16;CCL5;NLRP3;NLRP1;GBP1;JUN;STAT1;STAT2;MAPK14;NFKB1;NFKBIA;NLRP12;ATG16L1;PKN2;PKN1;MYD88;BCL2L1
53,KEGG_2021_Human,Human cytomegalovirus infection,65/225,2.859414973738608e-07,1.6415160034425338e-06,0,0,2.223404255319149,33.501096039922345,RB1;CDKN1A;CXCL8;CCL4L2;ITGB3;TNF;PPP3CC;CASP8;CASP3;AKT3;AKT1;RAC1;B2M;PRKACB;IL6R;JAK1;PDIA3;MAP2K1;MAP2K2;HLA-B;TAP2;HLA-C;TSC2;HLA-A;HLA-F;RHOA;HLA-E;TAPBP;TNFRSF1A;IL1B;TRAF5;ARHGEF1;ATF4;CREB5;ATF6B;ROCK2;PTGER2;PXN;ITPR2;PIK3R1;PTGS2;GNG2;GNG5;CCL5;CCL3;PTK2B;BAK1;CCR1;IL10RA;NFATC3;MAPK14;GNG11;NFKB1;VEGFA;NFKBIA;RHEB;GNAQ;RPS6KB2;CTNNB1;CALM3;GRB2;KRAS;CALR;CALM1;CALM2
54,KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,28/70,7.400074291056668e-07,4.170950964050122e-06,0,0,3.630444156964209,51.2495483583171,ATP6V1A;CXCL8;CXCL2;CDC42;MAPK8;PAK1;CASP3;CCL5;PLCG2;ATP6V1H;RAC1;ATP6V0E2;ATP6V1D;ATP6V0A1;ATP6V1F;LYN;ATP6V0B;ATP6V1G1;JUN;ATP6V0E1;ADAM10;MAPK14;NFKB1;NFKBIA;ADAM17;ATP6V1B2;ATP6V0D1;MAP3K14
55,KEGG_2021_Human,Primary immunodeficiency,19/38,7.705272862059565e-07,4.265418905782974e-06,0,0,5.437278297323444,76.53616657823638,CD40;DCLRE1C;TAP2;RFXANK;CD3E;IL2RG;CD3D;CD79A;ZAP70;CD4;PTPRC;CD8B;CD8A;LCK;BTK;ORAI1;IL7R;JAK3;ADA
56,KEGG_2021_Human,Cellular senescence,48/156,1.4056475063396794e-06,7.644749595882466e-06,0,0,2.4265046296296298,32.697180222207315,RB1;CDKN1A;MRE11;CXCL8;PTEN;ITPR2;PIK3R1;FOXO3;ETS1;ZFP36L2;CCND3;PPP3CC;RBBP4;RASSF5;AKT3;AKT1;E2F4;MAP2K3;MAP2K1;MAP2K2;TGFB1;GADD45A;HLA-B;NFATC3;HLA-C;TSC2;HLA-A;HLA-F;HIPK1;MAPK14;NFKB1;HLA-E;GADD45G;PPP1CA;RBL2;RHEB;MAPKAPK2;VDAC1;ATM;CALM3;KRAS;RAD1;CALM1;SLC25A5;SQSTM1;CALM2;PPID;SLC25A6
57,KEGG_2021_Human,Type I diabetes mellitus,20/43,1.709580829000277e-06,9.137414775691136e-06,0,0,4.728471248246844,62.7906102044794,HLA-DRB5;PRF1;HLA-B;GZMB;HLA-C;HLA-A;HLA-F;TNF;HLA-E;HLA-DMA;HLA-DMB;IL1B;CD28;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
58,KEGG_2021_Human,Viral carcinogenesis,57/203,3.986536692052097e-06,2.094620973790085e-05,0,0,2.13292098801873,26.51772724278124,RB1;YWHAE;CDKN1A;CDKN1B;DDX3X;GTF2B;CCND3;CASP8;YWHAQ;CASP3;RAC1;PRKACB;JAK3;YWHAG;JAK1;YWHAH;SYK;ACTN1;HLA-B;HLA-C;HLA-A;HLA-F;RHOA;HLA-E;DDB1;RBL2;PKM;MAPKAPK2;RASA2;TRAF5;IRF7;ATP6V0D1;IL6ST;ATF4;CREB5;SP100;HDAC3;ATF6B;HDAC1;PXN;UBR4;PIK3R1;CDC42;PMAIP1;BAK1;LYN;RANBP1;JUN;EIF2AK2;GTF2H2;NFKB1;NFKB2;NFKBIA;DLG1;REL;GRB2;KRAS
59,KEGG_2021_Human,Leukocyte transendothelial migration,37/114,5.583830090263048e-06,2.8849788799692415e-05,0,0,2.6189324784848624,31.677652975568407,ITK;ITGAM;NCF1;NCF2;ROCK2;TXK;NCF4;PXN;ITGB2;PIK3R1;ITGAL;ACTB;MYL12A;ACTG1;ICAM1;CDC42;RASSF5;PLCG2;CTNNA1;PTK2B;RAC1;CD99;VASP;ITGA4;ACTN1;CYBB;MSN;RHOH;CYBA;MAPK14;RHOA;PECAM1;CTNNB1;ESAM;EZR;MYL9;VCL
60,KEGG_2021_Human,Neurotrophin signaling pathway,37/119,1.670475307395563e-05,8.489300742502041e-05,0,0,2.4585096872700807,27.0431573013264,YWHAE;BEX3;ZNF274;PIK3R1;FOXO3;CDC42;RPS6KA3;MAPK8;RPS6KA5;IRAK2;AKT3;ARHGDIB;PLCG2;AKT1;RAC1;MAP2K7;MAP2K1;JUN;MAP2K2;RIPK2;PRKCD;MATK;BRAF;IRAK3;MAPK14;NFKB1;RHOA;NFKBIA;CAMK4;MAPKAPK2;CALM3;GRB2;KRAS;CALM1;NFKBIE;CALM2;ATF4
61,KEGG_2021_Human,Platelet activation,38/124,1.867735188963769e-05,9.338675944818844e-05,0,0,2.4077237674116776,26.215775268635213,GUCY1B1;ROCK2;ITGB3;ITGA2B;SNAP23;ITPR2;PIK3R1;RASGRP2;RASGRP1;ACTB;MYL12A;PIK3CG;ACTG1;PTGS1;AKT3;PLCG2;AKT1;FYN;PRKACB;LYN;VASP;FCER1G;SYK;F2R;GP1BA;MAPK14;RHOA;PPP1CA;GP9;FCGR2A;GNAQ;TBXAS1;BTK;ORAI1;ARHGEF1;LCP2;TLN1;FERMT3
62,KEGG_2021_Human,Cell adhesion molecules,43/148,2.3717172216032837e-05,0.00011593478154525027,0,0,2.232616803627528,23.77583114583603,CD40;ITGAM;ITGB2;ICAM2;ICAM3;ITGAL;GLG1;ICAM1;SPN;HLA-DMA;HLA-DMB;ITGB7;CD58;HLA-DQA2;CD99;HLA-DQA1;HLA-DPA1;HLA-DRB5;ITGA4;HLA-B;HLA-C;HLA-A;HLA-F;HLA-E;SELP;CD2;VCAN;CD4;PTPRC;CD8B;SELL;CD6;CD8A;CD28;PECAM1;HLA-DPB1;HLA-DRA;ESAM;SIGLEC1;CD22;HLA-DRB1;NECTIN2;HLA-DQB1
63,KEGG_2021_Human,Hepatitis B,46/162,2.3934922641600055e-05,0.00011593478154525027,0,0,2.162587216476342,23.01029987725788,RB1;CDKN1A;CXCL8;DDX3X;ATF6B;PIK3R1;TNF;IFIH1;MAPK8;CASP8;YWHAQ;CASP3;AKT3;STAT4;AKT1;PTK2B;STAT6;MAP2K7;JAK2;JAK3;JAK1;MAP2K3;MAP2K1;JUN;MAP2K2;TGFB1;APAF1;DDX58;STAT1;STAT2;NFATC3;BRAF;FOS;MAPK14;NFKB1;NFKBIA;DDB1;IRF7;GRB2;KRAS;TLR4;MYD88;ATF4;IFNAR1;CREB5;TLR2
64,KEGG_2021_Human,TNF signaling pathway,35/112,2.476185040095968e-05,0.00011809497883534616,0,0,2.4757624871077057,26.258447884790726,ATF6B;TNFAIP3;PIK3R1;PTGS2;TNF;CXCL2;ICAM1;SOCS3;MAPK8;RPS6KA5;CASP8;CASP3;CCL5;AKT3;AKT1;MAP2K7;JUNB;MAP2K3;MAP2K1;JUN;MLKL;FOS;CFLAR;MAPK14;NFKB1;TNFRSF1A;NFKBIA;ITCH;IL1B;IRF1;BCL3;TRAF5;MAP3K14;ATF4;CREB5
65,KEGG_2021_Human,Necroptosis,45/159,3.189573292983511e-05,0.000149813291034074,0,0,2.1522464698331194,22.282290178582144,HSP90AB1;VPS4A;TNFAIP3;HMGB1;PYGL;TNF;PYCARD;MAPK8;CASP8;FTH1;CHMP1B;TNFSF10;CASP1;STAT4;NLRP3;STAT6;JAK2;GLUL;JAK3;JAK1;MLKL;IFNGR1;STAT1;IFNGR2;STAT2;CYBB;EIF2AK2;CFLAR;TNFRSF1A;CYLD;GLUD1;IL1B;TRAF5;CHMP2A;VDAC1;RBCK1;SLC25A5;PPIA;SQSTM1;TLR4;PPID;FTL;IFNAR1;CHMP5;SLC25A6
66,KEGG_2021_Human,Autophagy,40/137,3.969172484823773e-05,0.00018364827914856265,0,0,2.2470210202168963,22.77213754985085,RAB1A;PRKAA1;MTMR3;MTMR14;PTEN;IRS2;PIK3R1;HMGB1;HIF1A;TANK;MAPK8;CTSL;TP53INP2;AKT3;LAMP2;AKT1;NRBF2;PRKACB;CTSD;CTSB;SH3GLB1;GABARAPL2;MAP2K1;MAP2K2;PRKCD;TSC2;WIPI1;WIPI2;CFLAR;ATG12;VMP1;ATG16L1;RHEB;RPS6KB2;ATG2A;PRKCQ;KRAS;SQSTM1;BCL2L1;ATG4D
