,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
135,GO_Molecular_Function_2021,icosanoid binding (GO:0050542),4/7,0.0139149991772342,0.1001473663412624,0,0,7.221651690201113,30.871029574772415,ALOX5AP;STX3;S100A9;S100A8
136,GO_Molecular_Function_2021,interleukin-6 receptor binding (GO:0005138),4/7,0.0139149991772342,0.1001473663412624,0,0,7.221651690201113,30.871029574772415,PYCARD;ADAM17;IL6ST;IL6R
137,GO_Molecular_Function_2021,protein kinase activator activity (GO:0030295),17/63,0.014268144640601,0.1002428185354799,0,0,2.004918101696815,8.520352332281348,CDKN1A;MAP2K1;DDX3X;MAP2K2;STRADA;RPLP1;IQGAP1;STK4;DBF4;TAOK1;MADD;NCKAP1L;RICTOR;CALM3;FAM20A;CALM1;CALM2
138,GO_Molecular_Function_2021,K63-linked polyubiquitin modification-dependent protein binding (GO:0070530),8/22,0.0142846452845151,0.1002428185354799,0,0,3.0969518912963645,13.157617128869546,PARP10;RNF168;ZBTB1;SPRTN;TNFAIP3;PRPF8;SQSTM1;OPTN
139,GO_Molecular_Function_2021,poly(U) RNA binding (GO:0008266),8/22,0.0142846452845151,0.1002428185354799,0,0,3.0969518912963645,13.157617128869546,KHDRBS1;DAZAP1;ATXN1;HNRNPH1;PABPC4;RBMS1;HNRNPC;PABPC1
140,GO_Molecular_Function_2021,Hsp90 protein binding (GO:0051879),11/35,0.0145008379062004,0.1002428185354799,0,0,2.4849362067116973,10.520098806805851,CSNK2A1;PTGES3;RPS3;TSC2;STUB1;AHR;NR3C1;HIF1A;GBP1;PPID;ARNTL
141,GO_Molecular_Function_2021,cadherin binding involved in cell-cell adhesion (GO:0098641),7/18,0.0145382586719813,0.1002428185354799,0,0,3.4483836112490143,14.590013039788545,PDLIM1;RAB10;ANXA1;ANXA2;TMOD3;S100A11;PPP1CA
142,GO_Molecular_Function_2021,retinoic acid receptor binding (GO:0042974),7/18,0.0145382586719813,0.1002428185354799,0,0,3.4483836112490143,14.590013039788545,ASXL1;NR4A2;PRMT2;NSD1;NRIP1;ARID5A;TACC1
143,GO_Molecular_Function_2021,exonuclease activity (GO:0004527),14/49,0.0151287243962865,0.1035897378801285,0,0,2.169349645846748,9.092091601177962,TRIR;DCLRE1C;MRE11;REXO1;EXOG;EXOSC7;ISG20;EXOSC6;CNOT7;PDE12;EXOSC9;APEX1;ZC3H12A;RAD1
144,GO_Molecular_Function_2021,GTPase binding (GO:0051020),43/201,0.0175349424712861,0.119237608804746,0,0,1.4790133411221682,5.980478706706967,LRRK2;ARHGAP1;WAS;BICDL1;GCC2;CIB1;ENO1;IQGAP1;YBX1;IQGAP2;YBX3;FGD2;FGD4;GOLGA4;PAK1;ARHGDIB;FLNA;WHAMM;SRGAP2;RAB11FIP4;SPTBN1;ABCA1;RANBP1;RALBP1;HPS4;RHOH;TSC2;BRAF;MYO9B;RABGGTB;SORL1;AIMP1;EHD1;RGP1;FMNL1;ATG16L1;DMXL2;CDC42EP2;RAB3GAP2;LAMTOR1;PKN1;LCP1;OPTN
145,GO_Molecular_Function_2021,carbohydrate kinase activity (GO:0019200),5/11,0.0186632029854252,0.1221578941437923,0,0,4.514178705189941,17.97185479982079,HK3;NAGK;HK2;GALK1;HK1
146,GO_Molecular_Function_2021,complement receptor activity (GO:0004875),5/11,0.0186632029854252,0.1221578941437923,0,0,4.514178705189941,17.97185479982079,CR1;C5AR1;C3AR1;FPR1;FPR2
147,GO_Molecular_Function_2021,retinoid X receptor binding (GO:0046965),5/11,0.0186632029854252,0.1221578941437923,0,0,4.514178705189941,17.97185479982079,NR4A2;NSD1;NRIP1;ARID5A;TACC1
148,GO_Molecular_Function_2021,superoxide-generating NAD(P)H oxidase activity (GO:0016175),5/11,0.0186632029854252,0.1221578941437923,0,0,4.514178705189941,17.97185479982079,NCF1;NCF2;NCF4;CYBB;CYBA
149,GO_Molecular_Function_2021,vinculin binding (GO:0017166),5/11,0.0186632029854252,0.1221578941437923,0,0,4.514178705189941,17.97185479982079,ACTN1;PXN;CTNNA1;TLN1;UTRN
150,GO_Molecular_Function_2021,flavin adenine dinucleotide binding (GO:0050660),15/55,0.0187077505230351,0.1221578941437923,0,0,2.033816425120773,8.092184128847837,NQO2;STEAP4;GSR;SQOR;ETFDH;CYBB;ETFA;SDHA;CYB5R1;SQLE;CYB5R3;DPYD;CRY1;QSOX1;DLD
151,GO_Molecular_Function_2021,disordered domain specific binding (GO:0097718),8/23,0.0189712632110362,0.1230635889873798,0,0,2.89031705227078,11.45961549047683,RB1;HSP90AB1;FKBP8;CALM3;FYN;CALM1;CALM2;HSPA1A
152,GO_Molecular_Function_2021,SH2 domain binding (GO:0042169),10/32,0.0201549235260653,0.1290641653580017,0,0,2.4638994446068403,9.61981905232346,LAT2;RUFY1;KHDRBS1;LCK;INPPL1;RACK1;LILRB1;JAK2;SQSTM1;SKAP1
153,GO_Molecular_Function_2021,cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153),6/15,0.0201580947922233,0.1290641653580017,0,0,3.611860415328624,14.101242473287542,PYCARD;CASP8;CASP3;CASP1;CASP2;CFLAR
154,GO_Molecular_Function_2021,poly-purine tract binding (GO:0070717),9/28,0.0224072520213013,0.1416253236730968,0,0,2.567274019184896,9.751458211982143,KHDRBS1;DAZAP1;DDX3X;ATXN1;HNRNPDL;PABPC4;HNRNPU;RBMS1;PABPC1
155,GO_Molecular_Function_2021,protein serine/threonine/tyrosine kinase activity (GO:0004712),9/28,0.0224072520213013,0.1416253236730968,0,0,2.567274019184896,9.751458211982143,MAP2K3;MAP2K1;MAP2K2;LRRK2;AKT1;MAPKAPK5;MAP2K7;MAPK14;SGK1
156,GO_Molecular_Function_2021,calcium-dependent protein kinase activity (GO:0010857),4/8,0.0244237684675007,0.1505114731809735,0,0,5.41591784338896,20.10496211226238,CAMK4;MAPKAPK2;MKNK2;MAPKAPK5
157,GO_Molecular_Function_2021,cuprous ion binding (GO:1903136),4/8,0.0244237684675007,0.1505114731809735,0,0,5.41591784338896,20.10496211226238,COX17;PARK7;ATOX1;SNCA
158,GO_Molecular_Function_2021,poly(G) binding (GO:0034046),4/8,0.0244237684675007,0.1505114731809735,0,0,5.41591784338896,20.10496211226238,DAZAP1;ATXN1;HNRNPDL;HNRNPU
159,GO_Molecular_Function_2021,pre-mRNA intronic binding (GO:0097157),4/8,0.0244237684675007,0.1505114731809735,0,0,5.41591784338896,20.10496211226238,HNRNPL;RBM4;RNPC3;PRPF8
160,GO_Molecular_Function_2021,protein serine/threonine phosphatase activity (GO:0004722),16/62,0.0258206393725326,0.1578494223811807,0,0,1.8863738233975795,6.897678928996899,CTDP1;MTMR3;DUSP1;LRRK2;PTEN;CTDSPL;CTDSPL2;CDC14A;PPM1G;PPP1CA;CTDNEP1;PPP6C;PPM1B;CTDSP1;LCK;CTDSP2
161,GO_Molecular_Function_2021,tau-protein kinase activity (GO:0050321),7/20,0.0266942866105421,0.1578494223811807,0,0,2.917517111863402,10.571056442815388,GSK3A;PRKAA1;ROCK2;TAOK1;SIK3;FYN;MARK3
162,GO_Molecular_Function_2021,poly(A)-specific ribonuclease activity (GO:0004535),5/12,0.0279535505413167,0.1578494223811807,0,0,3.8690667278147215,13.840468273435116,CNOT6L;CNOT7;PAN3;CNOT2;CNOT8
163,GO_Molecular_Function_2021,3'-5' exonuclease activity (GO:0008408),13/48,0.0290220231406545,0.1578494223811807,0,0,2.013747758517633,7.1280635823340885,TRIR;MRE11;CNOT6L;DIS3;ANGEL2;EXOSC7;ISG20;CNOT7;PDE12;EXOSC9;APEX1;RAD1;CNOT8
164,GO_Molecular_Function_2021,ATPase binding (GO:0051117),18/73,0.0292677469056459,0.1578494223811807,0,0,1.775101107789696,6.268359793336835,ABCA1;GABARAPL2;ATP6V1G1;NOP58;UBXN1;RALB;TAF9;DERL1;SNX10;ATP1B3;SNU13;FBL;ATXN3;DNAJB1;LCK;ZNHIT6;EZR;ATP6V0A1
165,GO_Molecular_Function_2021,annealing activity (GO:0097617),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,DDX3X;EIF4H;EIF4B
166,GO_Molecular_Function_2021,cAMP-dependent protein kinase activity (GO:0004691),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,PRKAA1;PRKX;PRKACB
167,GO_Molecular_Function_2021,CCR5 chemokine receptor binding (GO:0031730),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,CCL5;CCL3;CNIH4
168,GO_Molecular_Function_2021,chromatin insulator sequence binding (GO:0043035),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,ZNF276;CTCF;ZFX
169,GO_Molecular_Function_2021,complement component C3b binding (GO:0001851),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,CR1;ITGAM;ITGB2
170,GO_Molecular_Function_2021,cytoskeleton-nuclear membrane anchor activity (GO:0140444),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,SUN2;SYNE2;SYNE1
171,GO_Molecular_Function_2021,fructokinase activity (GO:0008865),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,HK3;HK2;HK1
172,GO_Molecular_Function_2021,glucokinase activity (GO:0004340),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,HK3;HK2;HK1
173,GO_Molecular_Function_2021,glycerol channel activity (GO:0015254),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,AQP10;AQP9;AQP3
174,GO_Molecular_Function_2021,hexokinase activity (GO:0004396),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,HK3;HK2;HK1
175,GO_Molecular_Function_2021,histone demethylase activity (H3-K27 specific) (GO:0071558),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,KDM6B;UTY;KDM6A
176,GO_Molecular_Function_2021,inorganic phosphate transmembrane transporter activity (GO:0005315),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,SLC25A3;ANKH;SLC20A1
177,GO_Molecular_Function_2021,interferon receptor activity (GO:0004904),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,IFNGR1;IFNGR2;IFNAR1
178,GO_Molecular_Function_2021,large ribosomal subunit rRNA binding (GO:0070180),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,RPL12;RPL23;RPLP0
179,GO_Molecular_Function_2021,leukotriene-C4 synthase activity (GO:0004464),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,MGST3;ALOX5AP;MGST2
180,GO_Molecular_Function_2021,mannokinase activity (GO:0019158),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,HK3;HK2;HK1
181,GO_Molecular_Function_2021,RNA strand annealing activity (GO:0033592),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,DDX3X;EIF4H;EIF4B
182,GO_Molecular_Function_2021,TAP1 binding (GO:0046978),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,TAP2;HLA-F;TAPBP
183,GO_Molecular_Function_2021,TPR domain binding (GO:0030911),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,HSP90AB1;SRP72;STUB1
184,GO_Molecular_Function_2021,U2 snRNA binding (GO:0030620),3/5,0.0296167780329801,0.1578494223811807,0,0,8.12223291626564,28.58550229005412,ISG20;SNRPA1;PRPF8
185,GO_Molecular_Function_2021,FAD binding (GO:0071949),8/25,0.0314373719125637,0.1666518747623005,0,0,2.5499773174051112,8.822304182692951,CYB5R1;SQLE;NQO2;STEAP4;CYB5R3;SQOR;CRY1;QSOX1
186,GO_Molecular_Function_2021,cysteine-type endopeptidase activity (GO:0004197),24/105,0.0319326316129499,0.1674764615445141,0,0,1.607713656809264,5.537169784517437,PDIA3;USP36;USP14;USP16;USP42;GPAA1;USP10;USP9X;CTSZ;USP34;CTSW;CFLAR;USP18;CAPN15;CTSS;PYCARD;CASP8;CAPNS1;CTSL;CASP3;CASP1;CASP2;CTSH;CTSB
187,GO_Molecular_Function_2021,growth factor receptor binding (GO:0070851),24/105,0.0319326316129499,0.1674764615445141,0,0,1.607713656809264,5.537169784517437,ARF4;ITGB3;GLMN;VEGFB;PTPRJ;IL1RAP;AREG;IL27RA;EREG;VEGFA;PYCARD;SDCBP;SLC9A3R1;ADAM17;PLSCR1;SNX2;IL1B;GRB2;FYN;IL6ST;JAK2;IL12RB1;IL6R;CNOT9
188,GO_Molecular_Function_2021,miRNA binding (GO:0035198),9/30,0.0347668028255697,0.1796049333990245,0,0,2.3224962115993937,7.801479116283475,RBM4;TUT7;TUT4;AGO1;ZC3H12A;DDX21;YBX1;HNRNPA1;ELAVL1
189,GO_Molecular_Function_2021,cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027),7/21,0.0347916250296284,0.1796049333990245,0,0,2.7089624156761967,9.097721354172515,PRDX3;RPS6KA3;TNFAIP8;PRDX5;SERPINB9;NAIP;SNCA
190,GO_Molecular_Function_2021,ubiquitin-specific protease binding (GO:1990381),7/21,0.0347916250296284,0.1796049333990245,0,0,2.7089624156761967,9.097721354172515,SART3;SUMO1;RHBDD2;DERL1;PTEN;DERL2;PARK7
191,GO_Molecular_Function_2021,"phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)",10/35,0.0370205758032258,0.1891310245698479,0,0,2.167845659163987,7.145829363645425,ADAP2;ZFYVE16;ARAP2;BTK;DAPP1;AKT1;IQGAP1;IQGAP2;OGT;MYO1G
192,GO_Molecular_Function_2021,ubiquitin-like protein conjugating enzyme binding (GO:0044390),10/35,0.0370205758032258,0.1891310245698479,0,0,2.167845659163987,7.145829363645425,RNF144B;ZMYM2;RNF125;RNF19A;SIAH2;ARIH2;RPS3;RNF19B;UBA2;PARK7
193,GO_Molecular_Function_2021,CXCR chemokine receptor binding (GO:0045236),6/17,0.0378175870657811,0.1901032998212293,0,0,2.9548081975827643,9.67694075970886,ITCH;CXCL8;PPBP;CXCL2;PF4V1;PF4
194,GO_Molecular_Function_2021,5S rRNA binding (GO:0008097),4/9,0.0386171426452729,0.1901032998212293,0,0,4.332477535301669,14.09813747756444,RPL5;RPL11;GTF3A;NOP53
195,GO_Molecular_Function_2021,clathrin heavy chain binding (GO:0032050),4/9,0.0386171426452729,0.1901032998212293,0,0,4.332477535301669,14.09813747756444,LMBRD1;LRP1;CLTA;LDLR
196,GO_Molecular_Function_2021,double-stranded telomeric DNA binding (GO:0003691),4/9,0.0386171426452729,0.1901032998212293,0,0,4.332477535301669,14.09813747756444,PURA;XRCC6;APEX1;TERF1
197,GO_Molecular_Function_2021,glucocorticoid receptor binding (GO:0035259),4/9,0.0386171426452729,0.1901032998212293,0,0,4.332477535301669,14.09813747756444,NR4A2;NRIP1;TACC1;YWHAH
198,GO_Molecular_Function_2021,guanylate kinase activity (GO:0004385),4/9,0.0386171426452729,0.1901032998212293,0,0,4.332477535301669,14.09813747756444,MPP1;DLG1;GUK1;CASK
199,GO_Molecular_Function_2021,phosphoserine residue binding (GO:0050815),4/9,0.0386171426452729,0.1901032998212293,0,0,4.332477535301669,14.09813747756444,YWHAE;PCIF1;PIN1;SCAF4
200,GO_Molecular_Function_2021,"phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)",8/26,0.0393853076927961,0.1901032998212293,0,0,2.408169094544416,7.78889165272054,ADAP2;NCF1;PLEKHA1;PLEKHA2;PLEK;DAPP1;AKT1;MYO1G
201,GO_Molecular_Function_2021,nuclease activity (GO:0004518),15/60,0.0393885557893642,0.1901032998212293,0,0,1.8073000536768653,5.845314358090609,MRE11;REXO1;DIS3;RNASET2;PNKP;RNASE6;EXOG;RNASE2;SAMHD1;ISG20;PLSCR1;PDE12;APEX1;ZC3H12A;N4BP1
202,GO_Molecular_Function_2021,cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200),5/13,0.0397173222750235,0.1901032998212293,0,0,3.3852327447833064,10.920652023497992,CASP8;CASP3;CASP1;CASP2;CFLAR
203,GO_Molecular_Function_2021,exoribonuclease activity (GO:0004532),5/13,0.0397173222750235,0.1901032998212293,0,0,3.3852327447833064,10.920652023497992,EXOSC7;EXOSC6;CNOT7;EXOSC9;ZC3H12A
204,GO_Molecular_Function_2021,"intramolecular oxidoreductase activity, transposing C=C bonds (GO:0016863)",5/13,0.0397173222750235,0.1901032998212293,0,0,3.3852327447833064,10.920652023497992,IDI1;EBP;DDT;ECH1;MIF
205,GO_Molecular_Function_2021,protein kinase A catalytic subunit binding (GO:0034236),5/13,0.0397173222750235,0.1901032998212293,0,0,3.3852327447833064,10.920652023497992,GSK3A;PRKAR2B;PRKAR2A;EZR;PJA2
206,GO_Molecular_Function_2021,poly(A) binding (GO:0008143),7/22,0.0443615591168721,0.2113067501895456,0,0,2.5282150123139524,7.876355466174255,KHDRBS1;DDX3X;HNRNPDL;PABPC4;HNRNPU;RBMS1;PABPC1
207,GO_Molecular_Function_2021,small GTPase binding (GO:0031267),36/175,0.0468089836275469,0.2218925858498137,0,0,1.4059009601657195,4.304419043803537,LRRK2;ARHGAP1;WAS;BICDL1;CIB1;GCC2;IQGAP1;IQGAP2;YBX3;FGD2;FGD4;GOLGA4;PAK1;ARHGDIB;FLNA;WHAMM;SRGAP2;RAB11FIP4;ABCA1;RANBP1;RALBP1;HPS4;TSC2;RHOH;BRAF;MYO9B;RABGGTB;SORL1;EHD1;RGP1;FMNL1;DMXL2;CDC42EP2;RAB3GAP2;PKN1;OPTN
208,GO_Molecular_Function_2021,aminopeptidase activity (GO:0004177),8/27,0.0485669076190944,0.2277455818573806,0,0,2.281288053037478,6.900469515907432,RNPEPL1;ERAP2;ANPEP;CTSH;LNPEP;LTA4H;LAP3;METAP2
209,GO_Molecular_Function_2021,acetyltransferase activity (GO:0016407),9/32,0.0511403724860768,0.2277455818573806,0,0,2.120288457507023,6.304001410428313,SMARCE1;ESCO1;KAT6B;GTF2B;KAT6A;NAA16;SAT1;PAFAH2;PAFAH1B2
210,GO_Molecular_Function_2021,acetyl-CoA C-acyltransferase activity (GO:0003988),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,HADHA;ACAA2;SCP2
211,GO_Molecular_Function_2021,arachidonate-CoA ligase activity (GO:0047676),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,ACSL1;ACSL4;ACSL3
212,GO_Molecular_Function_2021,BH domain binding (GO:0051400),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,RACK1;BCL2L1;MCL1
213,GO_Molecular_Function_2021,BH3 domain binding (GO:0051434),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,RACK1;BCL2L1;MCL1
214,GO_Molecular_Function_2021,C3HC4-type RING finger domain binding (GO:0055131),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,DNAJA1;HSPA8;HSPA1A
215,GO_Molecular_Function_2021,chromo shadow domain binding (GO:0070087),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,NIPBL;SP100;TRIM28
216,GO_Molecular_Function_2021,cyclic nucleotide-dependent protein kinase activity (GO:0004690),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,PRKAA1;PRKX;PRKACB
217,GO_Molecular_Function_2021,immunoglobulin receptor binding (GO:0034987),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,FGR;FES;JCHAIN
218,GO_Molecular_Function_2021,interleukin-12 receptor binding (GO:0005143),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,IL12RB1;JAK2;IL27RA
219,GO_Molecular_Function_2021,non-membrane spanning protein tyrosine phosphatase activity (GO:0004726),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,PTPN18;PTPN22;PTPN12
220,GO_Molecular_Function_2021,oligosaccharyl transferase activity (GO:0004576),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,OSTC;ALG5;STT3B
221,GO_Molecular_Function_2021,RNA-directed DNA polymerase activity (GO:0003964),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,DKC1;PTGES3;TERF1
222,GO_Molecular_Function_2021,telomerase activity (GO:0003720),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,DKC1;PTGES3;TERF1
223,GO_Molecular_Function_2021,thiol oxidase activity (GO:0016972),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,ERO1B;QSOX1;P4HB
224,GO_Molecular_Function_2021,ubiquinol-cytochrome-c reductase activity (GO:0008121),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,UQCRFS1;UQCR10;UQCRH
225,GO_Molecular_Function_2021,urea transmembrane transporter activity (GO:0015204),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,AQP10;AQP9;AQP3
226,GO_Molecular_Function_2021,uridylyltransferase activity (GO:0070569),3/6,0.0524322992714253,0.2277455818573806,0,0,5.414501122874559,15.96320806934512,TUT7;TUT4;UAP1
227,GO_Molecular_Function_2021,cell-cell adhesion mediator activity (GO:0098632),11/42,0.0531662572458628,0.2297601173728411,0,0,1.92302265016238,5.64278564174671,PDLIM1;RAB10;ANXA1;ANXA2;TMOD3;NEXN;SIRPA;ESAM;CD47;S100A11;PPP1CA
228,GO_Molecular_Function_2021,cytokine receptor binding (GO:0005126),23/105,0.0540275994439514,0.2297601173728411,0,0,1.5213542610078992,4.439707684584612,IL1RN;SYK;IL18;OSM;VEGFB;IL1RAP;MIF;IL27RA;VEGFA;PYCARD;TGFBR3;FKBP1A;SDCBP;ADAM17;DDT;IL1B;CCL5;CCRL2;IL6ST;JAK2;IL12RB1;IL6R;JAK1
229,GO_Molecular_Function_2021,"4 iron, 4 sulfur cluster binding (GO:0051539)",5/14,0.0540612040877273,0.2297601173728411,0,0,3.0089174246477617,8.778933216789829,RSAD2;IREB2;RSAD1;ETFDH;ACO2
230,GO_Molecular_Function_2021,protein kinase C activity (GO:0004697),5/14,0.0540612040877273,0.2297601173728411,0,0,3.0089174246477617,8.778933216789829,PRKCH;PRKCD;CCL3;PRKCQ;PKN1
231,GO_Molecular_Function_2021,RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979),5/14,0.0540612040877273,0.2297601173728411,0,0,3.0089174246477617,8.778933216789829,HDAC1;STAT1;GTF2B;FOS;TAF1
232,GO_Molecular_Function_2021,phosphatase inhibitor activity (GO:0019212),7/23,0.0554698235867198,0.2347349616159046,0,0,2.370061034371989,6.854017723143193,LGALS3;PPP1R2;URI1;SET;BOD1L1;ANP32E;ARPP19
233,GO_Molecular_Function_2021,adenylate cyclase binding (GO:0008179),4/10,0.0565887347623985,0.2354282382941981,0,0,3.610183996576808,10.368251127349511,CAP1;CALM3;CALM1;CALM2
234,GO_Molecular_Function_2021,MAP kinase tyrosine/serine/threonine phosphatase activity (GO:0017017),4/10,0.0565887347623985,0.2354282382941981,0,0,3.610183996576808,10.368251127349511,DUSP2;DUSP10;DUSP1;DUSP6
235,GO_Molecular_Function_2021,phospholipase inhibitor activity (GO:0004859),4/10,0.0565887347623985,0.2354282382941981,0,0,3.610183996576808,10.368251127349511,ANXA1;ANXA2;ANXA5;SNCA
236,GO_Molecular_Function_2021,protein tyrosine/threonine phosphatase activity (GO:0008330),4/10,0.0565887347623985,0.2354282382941981,0,0,3.610183996576808,10.368251127349511,DUSP2;DUSP10;DUSP1;DUSP6
237,GO_Molecular_Function_2021,histone demethylase activity (GO:0032452),8/28,0.0590307781700834,0.2445560809903455,0,0,2.167095115681234,6.132221046185696,KDM6B;KDM3A;KDM5C;KDM5D;KDM2A;UTY;KDM6A;JMJD6
238,GO_Molecular_Function_2021,"exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)",9/33,0.060949609282222,0.2496327813034285,0,0,2.0318225650916104,5.684445906718826,EXOSC7;ISG20;CNOT6L;CNOT7;DIS3;PDE12;EXOSC9;ANGEL2;CNOT8
239,GO_Molecular_Function_2021,nucleosomal DNA binding (GO:0031492),9/33,0.060949609282222,0.2496327813034285,0,0,2.0318225650916104,5.684445906718826,SMARCE1;SMARCC1;SMARCB1;SMARCC2;RBBP4;HDAC1;MBD2;HNRNPC;ACTB
240,GO_Molecular_Function_2021,protein tyrosine phosphatase activity (GO:0004725),17/74,0.0610157203794384,0.2496327813034285,0,0,1.616946814344918,4.521991842257049,PTPN18;MTMR3;DUSP1;PTEN;PTPN22;PTPRJ;PTPN12;CDC14A;CDC25B;DUSP11;PTPRE;PTPRC;PGP;PTPN6;PTPN7;PTPN4;ACP1
241,GO_Molecular_Function_2021,SUMO transferase activity (GO:0019789),6/19,0.0630621510045272,0.2569391772333215,0,0,2.4999258929894768,6.908881482818172,ZNF451;UBE2I;CBX4;TRIM28;PIAS2;TOPORS
242,GO_Molecular_Function_2021,transcription cis-regulatory region binding (GO:0000976),99/549,0.0645928791072864,0.2620929168715409,0,0,1.1964912280701754,3.2779685148740705,RB1;SPI1;ZBTB20;ARID4A;RORA;ARID4B;PRDM2;ENO1;AHR;PARK7;NR3C1;TNF;ETS1;ELK3;YY1;BASP1;BBX;MEF2A;MEF2C;ARID5A;RUNX3;FOXP1;RUNX1;TBL1XR1;DDIT3;ATF3;ATF4;ZNF791;TCF7;CREM;GATA3;FOXO3;HIF1A;PRDX5;DHX36;NFE2;EGR1;JUN;XBP1;XRCC6;JUND;NONO;ZBTB10;RFXANK;FOXN3;POU2F2;FLI1;NFKB1;HNRNPL;DRAP1;AGO1;SP3;SNAI1;CREBRF;NFE2L2;CREBZF;CALCOCO1;THRA;HMGB2;ZNF44;CTCF;CHD3;HMGB1;DBP;MLX;KLF10;SREBF1;KLF11;TFEB;FOS;ETV7;RBL2;SFPQ;TFDP2;MTF1;IRF1;IRF2;RARA;ATF6B;HDAC1;SATB1;LEF1;TAF9;ZBTB43;FOXK1;ARNTL;PURB;PURA;CUX1;NFIL3;TBX21;MXI1;RPS3;STAT6;ZNF101;SNCA;NPM1;KLF4;REST
243,GO_Molecular_Function_2021,heme binding (GO:0020037),20/91,0.066862788702721,0.2701914330364054,0,0,1.5273966378918673,4.131780026720287,CYB5A;GUCY1B1;STEAP4;RSAD1;HBB;CYBB;SDHC;HBD;HBA1;PTGS2;BACH1;CYB561D2;HEBP1;PGRMC1;PGRMC2;CAT;TBXAS1;CYP1B1;JAK2;HMOX2
244,GO_Molecular_Function_2021,"phosphotransferase activity, alcohol group as acceptor (GO:0016773)",17/75,0.0678947746113081,0.2731810289788857,0,0,1.588973962905753,4.274016134477079,DGKE;PDXK;GK;DGKA;NOL9;DGKZ;HK2;PIK3CG;HK1;NT5C3A;GK5;HK3;PKM;CLP1;FAM20A;NADK;GALK1
245,GO_Molecular_Function_2021,"phosphotransferase activity, phosphate group as acceptor (GO:0016776)",7/24,0.0681567273111621,0.2731810289788857,0,0,2.230513406776138,5.991037252260183,ITPKB;CMPK1;AK3;NME3;CMPK2;NME4;IP6K1
